#PATH-POINTS-START Path
-171.724,-32.697,120,0
-169.919,-33.559,120
-168.115,-34.421,120
-166.31,-35.284,120
-164.505,-36.146,120
-162.701,-37.008,120
-160.896,-37.871,120
-159.092,-38.733,120
-157.287,-39.595,120
-155.483,-40.457,120
-153.678,-41.32,120
-151.873,-42.182,120
-150.069,-43.044,120
-148.264,-43.907,120
-146.46,-44.769,120
-144.655,-45.631,120
-142.851,-46.493,120
-141.046,-47.356,120
-139.241,-48.218,120
-137.437,-49.08,120
-135.632,-49.942,120
-133.828,-50.805,120
-132.023,-51.667,120
-130.219,-52.529,120
-128.414,-53.392,120
-126.609,-54.254,120
-124.805,-55.116,120
-123,-55.978,120
-121.196,-56.841,120
-119.391,-57.703,120
-118.827,-59.326,120,0
-118.876,-61.325,120
-118.926,-63.324,120
-118.975,-65.324,120
-119.025,-67.323,120
-119.074,-69.323,120
-119.124,-71.322,120
-119.174,-73.321,120
-119.223,-75.321,120
-119.273,-77.32,120
-119.322,-79.32,120
-119.372,-81.319,120
-119.421,-83.318,120
-119.471,-85.318,120
-119.521,-87.317,120
-119.57,-89.317,120
-119.62,-91.316,120
-119.669,-93.315,120
-119.719,-95.315,120
-119.768,-97.314,120
-119.818,-99.313,120
-119.868,-101.313,120
-119.917,-103.312,120
-119.967,-105.312,120
-120.016,-107.311,120
-120.066,-109.31,120
-120.115,-111.31,120
-120.165,-113.309,120
-120.215,-115.309,120
-120.264,-117.308,120
-120.314,-119.307,120
-120.342,-120.87,120,0
-120.197,-118.875,120
-120.052,-116.88,120
-119.908,-114.885,120
-119.763,-112.891,120
-119.618,-110.896,120
-119.473,-108.901,120
-119.329,-106.906,120
-119.184,-104.912,120
-119.039,-102.917,120
-118.894,-100.922,120
-118.749,-98.927,120
-118.605,-96.933,120
-118.46,-94.938,120
-118.315,-92.943,120
-118.17,-90.948,120
-118.026,-88.954,120
-117.881,-86.959,120
-117.736,-84.964,120
-117.591,-82.969,120
-117.446,-80.975,120
-117.302,-78.98,120
-117.157,-76.985,120
-117.012,-74.99,120
-116.867,-72.996,120
-116.722,-71.001,120
-116.578,-69.006,120
-116.433,-67.011,120
-116.288,-65.017,120
-116.143,-63.022,120
-115.999,-61.027,120
-115.854,-59.032,120
-115.709,-57.038,120,0
-114.28,-56.474,120
-112.282,-56.545,120
-110.283,-56.616,120
-108.284,-56.688,120
-106.285,-56.759,120
-104.287,-56.831,120
-102.288,-56.902,120
-100.289,-56.973,120
-98.29,-57.045,120
-96.292,-57.116,120
-94.293,-57.188,120
-92.294,-57.259,120
-90.296,-57.33,120
-88.297,-57.402,120
-86.298,-57.473,120
-84.299,-57.544,120
-82.301,-57.616,120
-80.302,-57.687,120
-78.303,-57.759,120
-76.305,-57.83,120
-74.306,-57.901,120
-72.307,-57.973,120
-70.308,-58.044,120
-68.31,-58.115,120
-66.311,-58.187,120
-64.312,-58.258,120
-62.313,-58.33,120
-60.315,-58.401,120
-58.316,-58.472,120
-58.201,-58.502,120,0
-60.2,-58.485,120
-62.2,-58.467,120
-64.2,-58.45,120
-66.2,-58.432,120
-68.2,-58.415,120
-70.2,-58.398,120
-72.2,-58.38,120
-74.2,-58.363,120
-76.2,-58.345,120
-78.2,-58.328,120
-80.2,-58.311,120
-82.2,-58.293,120
-84.2,-58.276,120
-86.199,-58.259,120
-88.199,-58.241,120
-90.199,-58.224,120
-92.199,-58.206,120
-94.199,-58.189,120
-96.199,-58.172,120
-98.199,-58.154,120
-100.199,-58.137,120
-102.199,-58.119,120
-104.199,-58.102,120
