#PATH-POINTS-START Path
-29.099,-173.497,120,0
-30.074,-171.751,120
-31.05,-170.005,120
-32.026,-168.259,120
-33.001,-166.513,120
-33.977,-164.767,120
-34.952,-163.021,120
-35.928,-161.276,120
-36.904,-159.53,120
-37.879,-157.784,120
-38.855,-156.038,120
-39.831,-154.292,120
-40.806,-152.546,120
-41.782,-150.8,120
-42.758,-149.054,120
-43.733,-147.308,120
-44.709,-145.563,120
-45.685,-143.817,120
-46.66,-142.071,120
-47.636,-140.325,120
-48.611,-138.579,120
-49.587,-136.833,120
-50.563,-135.087,120
-51.538,-133.341,120
-52.514,-131.595,120
-53.49,-129.85,120
-54.465,-128.104,120
-55.441,-126.358,120
-56.417,-124.612,120
-57.392,-122.866,120
-58.368,-121.12,120
-58.845,-121.372,120,0
-58.886,-123.372,120
-58.928,-125.372,120
-58.969,-127.371,120
-59.01,-129.371,120
-59.051,-131.37,120
-59.092,-133.37,120
-59.134,-135.369,120
-59.175,-137.369,120
-59.216,-139.369,120
-59.257,-141.368,120
-59.299,-143.368,120
-59.34,-145.367,120
-59.381,-147.367,120
-59.422,-149.367,120
-59.463,-151.366,120
-59.505,-153.366,120
-59.546,-155.365,120
-59.587,-157.365,120
-59.628,-159.364,120
-59.67,-161.364,120
-59.711,-163.364,120
-59.752,-165.363,120
-59.793,-167.363,120
-59.835,-169.362,120
-59.861,-170.417,120,0
-59.842,-168.417,120
-59.822,-166.417,120
-59.803,-164.417,120
-59.783,-162.417,120
-59.763,-160.417,120
-59.744,-158.417,120
-59.724,-156.417,120
-59.705,-154.418,120
-59.685,-152.418,120
-59.665,-150.418,120
-59.646,-148.418,120
-59.626,-146.418,120
-59.607,-144.418,120
-59.587,-142.418,120
-59.567,-140.418,120
-59.548,-138.418,120
-59.528,-136.418,120
-59.508,-134.419,120
-59.489,-132.419,120
-59.469,-130.419,120
-59.45,-128.419,120
-59.43,-126.419,120
-59.41,-124.419,120
-59.391,-122.419,120
-59.371,-120.419,120
-59.352,-118.419,120
-60.363,-118.471,120,0
-61.957,-119.68,120
-63.55,-120.889,120
-65.144,-122.098,120
-66.737,-123.306,120
-68.33,-124.515,120
-69.924,-125.724,120
-71.517,-126.933,120
-73.111,-128.141,120
-74.704,-129.35,120
-76.297,-130.559,120
-77.891,-131.768,120
-79.484,-132.977,120
-81.077,-134.185,120
-82.671,-135.394,120
-84.264,-136.603,120
-85.858,-137.812,120
-87.451,-139.02,120
-89.044,-140.229,120
-89.108,-139.421,120,0
-88.373,-137.56,120
-87.639,-135.7,120
-86.905,-133.84,120
-86.17,-131.979,120
-85.436,-130.119,120
-84.702,-128.259,120
-83.967,-126.399,120
-83.233,-124.538,120
-82.499,-122.678,120
-81.764,-120.818,120
-81.03,-118.957,120
-80.296,-117.097,120
-79.561,-115.237,120
-78.827,-113.376,120
-78.093,-111.516,120
-77.358,-109.656,120
-76.624,-107.795,120
-75.89,-105.935,120
-75.155,-104.075,120
-74.421,-102.214,120
-73.687,-100.354,120
-72.952,-98.494,120
-72.218,-96.634,120
-71.484,-94.773,120
-70.749,-92.913,120
-70.015,-91.053,120
-69.281,-89.192,120
-68.546,-87.332,120
-67.812,-85.472,120
-67.078,-83.611,120
-66.343,-81.751,120
-65.609,-79.891,120
-64.875,-78.03,120
-64.14,-76.17,120
-63.406,-74.31,120
-62.672,-72.45,120
-61.937,-70.589,120
-61.203,-68.729,120
-60.469,-66.869,120
-59.734,-65.008,120
-59,-63.148,120
-58.304,-61.476,120,0
-58.358,-63.475,120
-58.411,-65.474,120
-58.465,-67.474,120
-58.518,-69.473,120
-58.572,-71.472,120
-58.626,-73.471,120
-58.679,-75.471,120
-58.733,-77.47,120
-58.786,-79.469,120
-58.84,-81.469,120
-58.893,-83.468,120
-58.947,-85.467,120
-59,-87.466,120
-59.054,-89.466,120
-59.107,-91.465,120
-59.161,-93.464,120
-59.215,-95.464,120
-59.268,-97.463,120
-59.322,-99.462,120
-59.375,-101.461,120
-59.429,-103.461,120
-59.482,-105.46,120
-59.536,-107.459,120
-59.589,-109.459,120
-59.643,-111.458,120
-59.697,-113.457,120
-59.75,-115.456,120
-59.804,-117.456,120
-59.866,-119.784,120,0
-59.866,-119.784,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.11.0","format":"path.jerryio v0.1","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2027 - Override","signature":"V5RC-Override-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"yDT9aADtrg","x":-29.098643301300175,"y":-173.49674957603165,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"uNXNItBT3H","x":-58.82306387789713,"y":-120.30568117580553,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"8xBSQRRejg"},{"controls":[{"uid":"uNXNItBT3H","x":-58.82306387789713,"y":-120.30568117580553,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"bGbxmHCFtH","x":-59.86602600339175,"y":-170.88934426229508,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"6gN9IA8Wdb"},{"controls":[{"uid":"bGbxmHCFtH","x":-59.86602600339175,"y":-170.88934426229508,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"wKtnV9lcqv","x":-59.34454494064444,"y":-117.69827586206895,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"1KN3g0ZWgs"},{"controls":[{"uid":"wKtnV9lcqv","x":-59.34454494064444,"y":-117.69827586206895,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"gdpKLvP1lO","x":-89.59044657998871,"y":-140.64344262295083,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"2xvMc4kpYw"},{"controls":[{"uid":"gdpKLvP1lO","x":-89.59044657998871,"y":-140.64344262295083,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"yJhjO2t1Nv","x":-58.30158281514981,"y":-61.378321085358955,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"7WrI1F4Cej"},{"controls":[{"uid":"yJhjO2t1Nv","x":-58.30158281514981,"y":-61.378321085358955,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"5zMuBK7cu8","x":-59.86602600339175,"y":-119.78420011305822,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"gSeQgEPKC7"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"reamat3dkZ","lock":false,"visible":true}]}
